phate1,phate2,CCAT,velocity_length,A,K,P,WENR,mac,fib,curatedCLUST,OWNsig_stemO_UCell,OWNsig_stemS_UCell,condition
-0.003929823,0.011234921,0.39723643,262.7889453,0,0,0,1,0,0,revCSC,0.0,0.544351852,WENR
-0.005716501,0.010395676,0.364761011,257.9924475,0,0,0,1,0,0,revCSC,0.007851852,0.527722222,WENR
-0.012732512,-0.007142554,0.419677035,167.0232526,0,0,0,1,0,0,CSC,0.336,0.193925926,WENR
-0.028846211,0.012168039,0.416521828,142.6629572,0,0,0,1,0,0,proCSC,0.561185185,0.197222222,WENR
-0.006310694,0.009202532,0.40903932,200.0566674,0,0,0,1,0,0,revCSC,0.42862963,0.616481481,WENR
-0.003105533,0.006729849,0.342338602,259.963611,0,0,0,1,0,0,revCSC,0.0,0.480018519,WENR
-0.000556,-0.003205084,0.369491499,241.5414456,0,0,0,1,0,0,TA 1,0.344888889,0.443333333,WENR
-0.01917329,-0.001746934,0.415510009,120.3805967,0,0,0,1,0,0,proCSC,0.468333333,0.196203704,WENR
-0.014505576,-0.004100311,0.401122627,148.8064168,0,0,0,1,0,0,proCSC,0.274925926,0.418092593,WENR
-0.015981704,-0.003432008,0.417738748,198.816477,0,0,0,1,0,0,proCSC,0.506444444,0.382240741,WENR
-0.015963376,-0.002628632,0.396527277,194.7838051,0,0,0,1,0,0,proCSC,0.607666667,0.297962963,WENR
-0.004717875,0.008466801,0.420267725,195.3094487,0,0,0,1,0,0,revCSC,0.447888889,0.467351852,WENR
-0.022880497,0.001486667,0.408556397,153.4140114,0,0,0,1,0,0,proCSC,0.645518519,0.211111111,WENR
-0.006122862,0.00064,0.419964137,191.9174048,0,0,0,1,0,0,revCSC,0.057444444,0.455240741,WENR
-0.019725947,-0.000186,0.382703653,195.2683827,0,0,0,1,0,0,proCSC,0.527666667,0.328777778,WENR
-0.027182494,0.007935821,0.438685898,151.2867975,0,0,0,1,0,0,proCSC,0.554703704,0.31587037,WENR
-0.012076674,-0.001875334,0.421202443,189.83947,0,0,0,1,0,0,TA 2,0.338074074,0.165425926,WENR
-0.022143859,0.002779515,0.444429866,142.69581,0,0,0,1,0,0,proCSC,0.571148148,0.273685185,WENR
-0.008449732,-0.004432604,0.395133351,204.2371766,0,0,0,1,0,0,TA 1,0.049962963,0.289962963,WENR
-0.016664318,0.006419614,0.424488203,202.8080831,0,0,0,1,0,0,proCSC,0.454592593,0.357388889,WENR
-1.58e-05,-0.011173397,0.386469826,234.6505865,0,0,0,1,0,0,CSC,0.057333333,0.335277778,WENR
-0.00522576,-0.00829884,0.37971028,204.5821302,0,0,0,1,0,0,TA 1,0.616481481,0.310314815,WENR
-0.022143711,-0.001329923,0.400242857,190.110505,0,0,0,1,0,0,proCSC,0.560962963,0.292314815,WENR
-0.002082218,-0.00963439,0.369747197,241.9603178,0,0,0,1,0,0,TA 1,0.028555556,0.293518519,WENR
-0.004316866,0.002350979,0.383945435,202.1017495,0,0,0,1,0,0,revCSC,0.303888889,0.37512963,WENR
0.003717021,-0.007465235,0.358104959,232.9422449,0,0,0,1,0,0,Early Enterocyte,0.01737037,0.304055556,WENR
-0.011000605,-0.009865861,0.384306358,201.8142882,0,0,0,1,0,0,proCSC,0.339777778,0.218203704,WENR
-0.007781183,-0.004068031,0.403648696,230.8150309,0,0,0,1,0,0,TA 1,0.50962963,0.337833333,WENR
-0.004792001,0.006418738,0.40409499,178.5052799,0,0,0,1,0,0,TA 2,0.443407407,0.455018519,WENR
-0.008457392,-0.000632,0.382755047,223.3246097,0,0,0,1,0,0,TA 2,0.035666667,0.390648148,WENR
-0.01058266,0.006942787,0.434546995,194.7263128,0,0,0,1,0,0,revCSC,0.408,0.313833333,WENR
-0.010378057,0.005879815,0.39336193,192.4430484,0,0,0,1,0,0,revCSC,0.478962963,0.481981481,WENR
-0.023885562,0.001779691,0.417332098,115.5183934,0,0,0,1,0,0,proCSC,0.506296296,0.220259259,WENR
-0.005723087,0.011602609,0.381120496,250.7237821,0,0,0,1,0,0,revCSC,0.070481481,0.531518519,WENR
-0.003893759,-0.011764286,0.390321244,163.6969143,0,0,0,1,0,0,CSC,0.270037037,0.174166667,WENR
-0.027831238,0.014507108,0.416204358,189.8312568,0,0,0,1,0,0,proCSC,0.455703704,0.272166667,WENR
-0.00897941,0.016311945,0.412194201,246.4200752,0,0,0,1,0,0,ER Stress,0.018814815,0.292388889,WENR
-0.001707319,-0.000557,0.399353537,176.1563101,0,0,0,1,0,0,revCSC,0.447555556,0.322925926,WENR
-0.005411541,0.004025179,0.407152703,196.0814877,0,0,0,1,0,0,TA 2,0.514666667,0.374925926,WENR
-0.012003222,-0.002576601,0.354003439,178.2424581,0,0,0,1,0,0,TA 2,0.216,0.204666667,WENR
-0.024087399,0.009071889,0.402548471,201.2557918,0,0,0,1,0,0,proCSC,0.491555556,0.311055556,WENR
-0.026926257,0.008414349,0.433051931,107.9540535,0,0,0,1,0,0,proCSC,0.518148148,0.154,WENR
-0.007950701,-0.005033847,0.398515621,183.5645996,0,0,0,1,0,0,TA 1,0.285185185,0.348,WENR
-0.004233925,0.004679245,0.399040013,217.353627,0,0,0,1,0,0,TA 2,0.062888889,0.438537037,WENR
-0.003812039,-0.003087303,0.346703007,261.4830495,0,0,0,1,0,0,TA 1,0.0,0.478351852,WENR
-0.023325581,0.004162369,0.420113205,128.8976656,0,0,0,1,0,0,proCSC,0.40662963,0.392851852,WENR
-0.029134587,0.01202494,0.410983004,156.3296907,0,0,0,1,0,0,proCSC,0.523555556,0.27012963,WENR
-0.026513438,0.005139765,0.412453905,164.8056937,0,0,0,1,0,0,proCSC,0.536222222,0.221018519,WENR
-0.016123489,-0.00387164,0.405191558,190.1762104,0,0,0,1,0,0,TA 2,0.565407407,0.378296296,WENR
-0.008908598,-0.005440625,0.381621835,216.7622779,0,0,0,1,0,0,TA 2,0.394703704,0.223851852,WENR
-0.003580867,0.004040922,0.359696887,236.4574864,0,0,0,1,0,0,revCSC,0.004,0.478611111,WENR
-0.008657607,-0.000113,0.407466322,141.0860264,0,0,0,1,0,0,TA 2,0.310666667,0.235574074,WENR
-0.005678182,0.008038141,0.391145054,201.0176096,0,0,0,1,0,0,revCSC,0.563740741,0.510944444,WENR
-0.023849042,0.002849608,0.390132264,134.7700901,0,0,0,1,0,0,proCSC,0.206555556,0.252425926,WENR
-0.011896648,-0.013016865,0.387529169,183.4578282,0,0,0,1,0,0,proCSC,0.557185185,0.17237037,WENR
-0.021782083,-0.00102891,0.423281041,189.5766482,0,0,0,1,0,0,proCSC,0.415740741,0.408055556,WENR
-0.010749507,-0.002211262,0.427754642,172.8299717,0,0,0,1,0,0,TA 1,0.09562963,0.416240741,WENR
-0.001058921,0.003502773,0.374855562,258.6166492,0,0,0,1,0,0,revCSC,0.0,0.405722222,WENR
-0.01194472,-0.004495918,0.420223634,175.7374379,0,0,0,1,0,0,TA 2,0.431111111,0.408444444,WENR
-0.004960749,0.002091695,0.394352675,163.1548443,0,0,0,1,0,0,revCSC,0.284074074,0.48512963,WENR
-0.010388356,0.005729607,0.444365198,184.5419681,0,0,0,1,0,0,revCSC,0.570407407,0.537055556,WENR
-0.024562887,0.004201078,0.430394628,105.4490333,0,0,0,1,0,0,proCSC,0.428962963,0.173018519,WENR
-0.002518231,-0.000279,0.405770752,195.2026773,0,0,0,1,0,0,revCSC,0.092037037,0.47137037,WENR
-0.009550428,-0.000935,0.397854604,144.059198,0,0,0,1,0,0,revCSC,0.395740741,0.424351852,WENR
-0.004288703,-0.004105407,0.375206077,202.7670172,0,0,0,1,0,0,TA 1,0.226666667,0.324555556,WENR
0.000159,0.004106521,0.393843502,213.0334937,0,0,0,1,0,0,ER Stress,0.138481481,0.395648148,WENR
-0.022246079,0.003219242,0.424723962,161.3479444,0,0,0,1,0,0,proCSC,0.436592593,0.441203704,WENR
-0.005156281,0.004051647,0.411507318,190.2337027,0,0,0,1,0,0,TA 2,0.408814815,0.397555556,WENR
-0.023410764,0.004526834,0.410129179,147.8372614,0,0,0,1,0,0,proCSC,0.562444444,0.351092593,WENR
0.001137778,0.00738462,0.496094393,224.6715714,0,0,0,1,0,0,TA 2,0.378074074,0.285851852,WENR
-0.005566634,0.005220242,0.394945519,181.1088584,0,0,0,1,0,0,TA 2,0.407777778,0.449944444,WENR
-0.027082873,0.007010296,0.413336407,114.5410248,0,0,0,1,0,0,proCSC,0.504740741,0.1635,WENR
-0.02500387,0.001827085,0.385183365,142.0059027,0,0,0,1,0,0,proCSC,0.384037037,0.29512963,WENR
-0.015841901,-0.007499087,0.392814024,198.1183566,0,0,0,1,0,0,proCSC,0.534777778,0.155703704,WENR
-0.014811793,-0.005355004,0.40829349,130.2364141,0,0,0,1,0,0,CSC,0.462407407,0.140407407,WENR
-0.019765949,0.002733007,0.427309057,161.3807972,0,0,0,1,0,0,proCSC,0.385777778,0.43062963,WENR
-0.013764278,-0.007388155,0.415363664,159.7463741,0,0,0,1,0,0,CSC,0.233592593,0.222777778,WENR
-0.007674353,0.007254177,0.395649068,207.1035768,0,0,0,1,0,0,revCSC,0.470851852,0.481277778,WENR
-0.01602721,-0.005039833,0.427676829,120.5859262,0,0,0,1,0,0,CSC,0.451037037,0.177166667,WENR
-0.023328991,0.007527127,0.390912287,190.4061795,0,0,0,1,0,0,proCSC,0.507333333,0.468,WENR
-0.008937109,0.00270586,0.371141042,200.5412451,0,0,0,1,0,0,revCSC,0.24962963,0.422111111,WENR
-0.004299675,0.000924,0.36912091,198.997167,0,0,0,1,0,0,revCSC,0.341,0.493277778,WENR
-0.019426623,-0.001937583,0.426766461,166.3826245,0,0,0,1,0,0,proCSC,0.587962963,0.314296296,WENR
-0.020941223,0.004417711,0.415009674,174.9900384,0,0,0,1,0,0,proCSC,0.499407407,0.442314815,WENR
-0.008599809,-0.008332302,0.416874812,168.1238189,0,0,0,1,0,0,TA 1,0.665222222,0.201037037,WENR
-0.005813264,0.012248539,0.378751859,257.1629162,0,0,0,1,0,0,revCSC,0.0,0.509018519,WENR
0.014809141,-0.009264843,0.391322654,222.8564584,0,0,0,1,0,0,Early Enterocyte,0.545925926,0.192222222,WENR
-0.026005868,0.007345182,0.41683637,217.4850379,0,0,0,1,0,0,proCSC,0.397814815,0.306277778,WENR
-0.004632639,0.002489489,0.384773038,220.5321281,0,0,0,1,0,0,revCSC,0.477925926,0.364574074,WENR
-0.015277319,-0.005318819,0.417241627,151.9931311,0,0,0,1,0,0,proCSC,0.505111111,0.147814815,WENR
-0.005590842,0.012817265,0.346921811,263.092833,0,0,0,1,0,0,revCSC,0.0,0.561574074,WENR
0.001456954,0.019001122,0.374418023,220.9674267,0,0,0,1,0,0,ER Stress,0.0,0.363851852,WENR
-0.004843187,0.011844486,0.372510365,255.0767682,0,0,0,1,0,0,revCSC,0.0,0.451462963,WENR
-0.003147372,0.013359715,0.399620431,206.159061,0,0,0,1,0,0,ER Stress,0.456666667,0.371111111,WENR
-0.011773269,-0.009344026,0.419288336,167.8199312,0,0,0,1,0,0,CSC,0.148888889,0.210481481,WENR
-0.024309773,0.004317167,0.439125955,114.0071681,0,0,0,1,0,0,proCSC,0.504888889,0.275351852,WENR
-0.001534564,-0.004229641,0.320061526,238.568274,0,0,0,1,0,0,TA 1,0.0,0.277685185,WENR
-0.004615573,-0.01168503,0.402028257,226.6755876,0,0,0,1,0,0,CSC,0.485185185,0.271685185,WENR
-0.028609984,0.012262455,0.434076753,120.6926976,0,0,0,1,0,0,proCSC,0.467518519,0.2475,WENR
-0.003474224,-0.007751119,0.377874082,238.2479599,0,0,0,1,0,0,TA 1,0.0,0.365703704,WENR
0.004034876,0.012297777,0.356527793,257.6474939,0,0,0,1,0,0,ER Stress,0.047703704,0.312277778,WENR
-0.023667373,-0.000164,0.407155011,175.7045852,0,0,0,1,0,0,proCSC,0.529962963,0.254722222,WENR
-0.009027855,0.006102597,0.392699754,224.4005364,0,0,0,1,0,0,revCSC,0.46862963,0.361888889,WENR
-0.027586405,0.010464247,0.389968011,197.502368,0,0,0,1,0,0,proCSC,0.404666667,0.209407407,WENR
-0.015505005,-0.006740521,0.405187781,131.2055695,0,0,0,1,0,0,CSC,0.467518519,0.137703704,WENR
-0.022718763,0.004474123,0.425750009,137.5707849,0,0,0,1,0,0,proCSC,0.537851852,0.393444444,WENR
-0.008956042,-0.001447691,0.40851772,162.9905807,0,0,0,1,0,0,TA 2,0.206407407,0.340314815,WENR
-0.020121771,-0.000892,0.40650914,118.22053,0,0,0,1,0,0,proCSC,0.499185185,0.217277778,WENR
-0.024238909,0.004841142,0.412029953,120.7830426,0,0,0,1,0,0,proCSC,0.437666667,0.312425926,WENR
-0.019540263,0.002863756,0.415700593,139.6733593,0,0,0,1,0,0,proCSC,0.472259259,0.399388889,WENR
0.000912,0.003165796,0.444459232,236.2603701,0,0,0,1,0,0,TA 2,0.541111111,0.276425926,WENR
-0.018363945,0.002960112,0.415354257,177.3143687,0,0,0,1,0,0,proCSC,0.541,0.444185185,WENR
-0.02643174,0.012442235,0.420237047,142.69581,0,0,0,1,0,0,proCSC,0.500888889,0.239777778,WENR
-0.003633311,-0.006663063,0.36176263,253.4177056,0,0,0,1,0,0,TA 1,0.0,0.266777778,WENR
-0.005063242,0.008487247,0.374935516,244.0711054,0,0,0,1,0,0,revCSC,0.004222222,0.633185185,WENR
-0.02908153,0.013200507,0.447168198,133.0946012,0,0,0,1,0,0,proCSC,0.598925926,0.266796296,WENR
-0.005243142,-0.002586663,0.392591837,205.2556111,0,0,0,1,0,0,TA 1,0.434037037,0.473166667,WENR
-0.027074261,0.012399417,0.45173397,123.3784078,0,0,0,1,0,0,proCSC,0.612777778,0.254314815,WENR
-0.021273624,-0.001650108,0.404581453,198.2661939,0,0,0,1,0,0,proCSC,0.512222222,0.281277778,WENR
-0.021867047,5.37e-05,0.424622061,150.1369521,0,0,0,1,0,0,proCSC,0.569555556,0.252444444,WENR
-0.004836954,0.011328797,0.382677305,261.1380959,0,0,0,1,0,0,revCSC,0.0,0.487777778,WENR
-0.025075866,0.010489812,0.426510981,169.9307188,0,0,0,1,0,0,proCSC,0.500296296,0.447925926,WENR
0.002218992,0.000569,0.425499949,146.7284819,0,0,0,1,0,0,ER Stress,0.460592593,0.149907407,WENR
-0.012167472,-0.002979194,0.396370545,239.2006889,0,0,0,1,0,0,TA 1,0.179148148,0.3025,WENR
-0.004606909,0.01083393,0.376365671,260.3249909,0,0,0,1,0,0,revCSC,0.0,0.439685185,WENR
0.033757658,0.000894,0.379486447,198.4715234,0,0,0,1,0,0,Late Enterocyte,0.084962963,0.461481481,WENR
-0.007222124,0.000287,0.386227926,204.2289634,0,0,0,1,0,0,TA 2,0.061851852,0.450981481,WENR
-0.004708289,0.002852758,0.355735189,252.1939416,0,0,0,1,0,0,revCSC,0.0,0.506814815,WENR
-0.027881862,0.006206609,0.404441409,157.3316988,0,0,0,1,0,0,proCSC,0.530555556,0.2455,WENR
0.008857309,-0.007616838,0.421592859,161.282239,0,0,0,1,0,0,Early Enterocyte,0.474333333,0.205333333,WENR
0.006797178,0.000948,0.401453224,193.2150874,0,0,0,1,0,0,ER Stress,0.206,0.273777778,WENR
-0.01984198,0.002670129,0.404286903,181.0677925,0,0,0,1,0,0,proCSC,0.594,0.351740741,WENR
-0.007887334,-0.001299505,0.418864653,201.1982996,0,0,0,1,0,0,TA 2,0.517259259,0.305611111,WENR
-0.024786562,0.002173064,0.42564314,112.7998304,0,0,0,1,0,0,proCSC,0.397074074,0.187,WENR
0.001458446,0.009028043,0.424966281,193.9707001,0,0,0,1,0,0,TA 2,0.504296296,0.396611111,WENR
-0.007598209,-0.005146605,0.406654267,201.5761059,0,0,0,1,0,0,TA 1,0.339814815,0.306777778,WENR
-0.02387957,0.003797157,0.409977669,148.2314941,0,0,0,1,0,0,proCSC,0.521888889,0.350425926,WENR
-0.027902413,0.012813173,0.42046422,131.4026858,0,0,0,1,0,0,proCSC,0.400888889,0.212962963,WENR
-0.004250523,0.006243707,0.400049064,188.1557678,0,0,0,1,0,0,revCSC,0.506925926,0.544259259,WENR
-0.027924052,0.007303686,0.430752265,141.4884723,0,0,0,1,0,0,proCSC,0.569592593,0.159796296,WENR
-0.006162993,-0.008018304,0.390977104,240.8515383,0,0,0,1,0,0,TA 1,0.539814815,0.153722222,WENR
-0.024850835,0.002638194,0.376826406,166.0458841,0,0,0,1,0,0,proCSC,0.294185185,0.326407407,WENR
0.006035018,-0.00544378,0.392822355,246.3543697,0,0,0,1,0,0,Early Enterocyte,0.497703704,0.216611111,WENR
-0.028526483,0.007670005,0.414824414,183.4988941,0,0,0,1,0,0,proCSC,0.56762963,0.251814815,WENR
-0.024427283,0.009765257,0.422738283,158.3994124,0,0,0,1,0,0,proCSC,0.470222222,0.421888889,WENR
-0.010022319,0.000251,0.398702316,214.2654708,0,0,0,1,0,0,TA 2,0.507703704,0.32087037,WENR
-0.000662,-0.014626526,0.389255842,155.2044849,0,0,0,1,0,0,CSC,0.155925926,0.143814815,WENR
-0.008123003,5.87e-05,0.424047448,176.6655274,0,0,0,1,0,0,revCSC,0.055703704,0.421388889,WENR
0.002890933,0.000491,0.393339612,220.2200272,0,0,0,1,0,0,revCSC,0.17,0.353259259,WENR
-0.008681321,-0.003133363,0.392389456,205.9947974,0,0,0,1,0,0,TA 2,0.136481481,0.340740741,WENR
-0.004734444,0.0090188,0.422169851,206.5368673,0,0,0,1,0,0,revCSC,0.155851852,0.482,WENR
-0.005786125,0.004024768,0.414169063,164.3786083,0,0,0,1,0,0,TA 2,0.167148148,0.412925926,WENR
-0.017247138,-0.002696262,0.419504129,156.116148,0,0,0,1,0,0,proCSC,0.654814815,0.163703704,WENR
-0.02199367,0.006559956,0.444949085,149.9398358,0,0,0,1,0,0,proCSC,0.605407407,0.340111111,WENR
-0.014667322,-0.006767578,0.394679808,206.7750496,0,0,0,1,0,0,TA 2,0.457185185,0.184574074,WENR
-0.002227716,0.007476172,0.405997659,192.1720134,0,0,0,1,0,0,TA 2,0.361777778,0.48462963,WENR
-0.008693684,-0.008142498,0.407133725,170.8752346,0,0,0,1,0,0,CSC,0.277111111,0.391666667,WENR
-0.023349126,0.006106806,0.473111814,149.0692386,0,0,0,1,0,0,proCSC,0.570407407,0.378537037,WENR
-0.023243001,-0.000822,0.316314157,174.2179994,0,0,0,1,0,0,proCSC,0.47537037,0.210981481,WENR
-0.026758163,0.007863798,0.426715435,156.2393457,0,0,0,1,0,0,proCSC,0.491555556,0.335166667,WENR
0.02110781,0.005043591,0.413296545,193.330072,0,0,0,1,0,0,Goblet / DCS,0.537259259,0.188351852,WENR
-0.027197963,0.01338606,0.435054584,179.4333694,0,0,0,1,0,0,proCSC,0.461925926,0.273074074,WENR
-0.027439892,0.013916978,0.437618343,179.2526794,0,0,0,1,0,0,proCSC,0.532592593,0.338425926,WENR
-0.004454218,0.008427229,0.332364927,252.0543175,0,0,0,1,0,0,revCSC,0.0,0.580481481,WENR
-0.007629345,-0.006700272,0.392327982,207.8181236,0,0,0,1,0,0,TA 1,0.415074074,0.252518519,WENR
-0.019682432,4.73e-05,0.430173514,209.5921707,0,0,0,1,0,0,proCSC,0.61437037,0.30187037,WENR
-0.022766061,0.002617511,0.44291114,127.7642466,0,0,0,1,0,0,proCSC,0.477185185,0.345814815,WENR
-0.017918524,0.002089457,0.426227343,138.0635758,0,0,0,1,0,0,proCSC,0.414777778,0.380351852,WENR
-0.027859152,0.008559515,0.42029132,149.5784558,0,0,0,1,0,0,proCSC,0.564037037,0.313759259,WENR
-0.00462308,0.006212207,0.400964921,188.6485587,0,0,0,1,0,0,revCSC,0.540222222,0.504962963,WENR
-0.023670651,0.004649661,0.443152841,175.425337,0,0,0,1,0,0,proCSC,0.463666667,0.318814815,WENR
-0.001756332,0.00555439,0.337646718,256.5715671,0,0,0,1,0,0,revCSC,0.0,0.600407407,WENR
-0.012466765,-0.007852252,0.415987409,176.8462173,0,0,0,1,0,0,CSC,0.120814815,0.190222222,WENR
-0.00793051,-0.001781936,0.401691525,196.9931508,0,0,0,1,0,0,TA 2,0.013259259,0.215037037,WENR
-0.001654834,0.000508,0.410914351,136.9712227,0,0,0,1,0,0,revCSC,0.39462963,0.281185185,WENR
-0.018300969,-0.000239,0.41150264,145.8496715,0,0,0,1,0,0,proCSC,0.332,0.351037037,WENR
-0.022384294,0.006522635,0.4395154,189.4041714,0,0,0,1,0,0,proCSC,0.606740741,0.362333333,WENR
-0.00491607,0.007734728,0.407114515,207.83455,0,0,0,1,0,0,revCSC,0.543666667,0.498740741,WENR
-0.004352945,-0.008392283,0.373592721,197.2149067,0,0,0,1,0,0,TA 1,0.39737037,0.313240741,WENR
-0.024439745,0.010866025,0.417309199,196.8371004,0,0,0,1,0,0,proCSC,0.512111111,0.472740741,WENR
-0.006311804,0.008087837,0.391209592,241.8206937,0,0,0,1,0,0,revCSC,0.0,0.494148148,WENR
-0.026091932,0.005728819,0.429505365,151.6892434,0,0,0,1,0,0,proCSC,0.597888889,0.278555556,WENR
-0.026239808,0.012410397,0.402584212,192.4594748,0,0,0,1,0,0,proCSC,0.605037037,0.396296296,WENR
-0.024709385,0.003794457,0.43171834,117.900216,0,0,0,1,0,0,proCSC,0.587407407,0.23112963,WENR
-0.003849294,-0.00492573,0.344556957,259.3640487,0,0,0,1,0,0,TA 1,0.029185185,0.173703704,WENR
-0.018836026,-0.00332542,0.387464366,198.5618684,0,0,0,1,0,0,CSC,0.529,0.246092593,WENR
-0.005448499,0.006868722,0.384958566,216.4666034,0,0,0,1,0,0,revCSC,0.0,0.519851852,WENR
-0.007785597,0.004109841,0.387511126,201.1079546,0,0,0,1,0,0,revCSC,0.149851852,0.464092593,WENR
-0.015082134,0.000486,0.450119376,170.9080873,0,0,0,1,0,0,proCSC,0.636777778,0.362703704,WENR
-0.026606628,0.011960014,0.444868321,124.4132686,0,0,0,1,0,0,proCSC,0.54037037,0.319777778,WENR
-0.021656948,-0.001436534,0.397673859,176.3452133,0,0,0,1,0,0,proCSC,0.603777778,0.206981481,WENR
-0.027730536,0.007517813,0.415831131,158.2515751,0,0,0,1,0,0,proCSC,0.548962963,0.274851852,WENR
-0.02504015,0.005165982,0.451700908,116.224727,0,0,0,1,0,0,proCSC,0.541333333,0.233703704,WENR
-0.006232829,0.009318346,0.402097493,210.8405743,0,0,0,1,0,0,revCSC,0.120222222,0.533944444,WENR
-0.024402536,0.001881371,0.418127115,159.5574709,0,0,0,1,0,0,proCSC,0.449185185,0.210648148,WENR
-0.025837113,0.007898651,0.434634096,131.4273254,0,0,0,1,0,0,proCSC,0.595296296,0.351,WENR
-0.027400265,0.005530111,0.42276421,117.2020956,0,0,0,1,0,0,proCSC,0.517407407,0.187518519,WENR
-0.005423836,0.004225726,0.405754378,194.6277546,0,0,0,1,0,0,revCSC,0.463,0.450611111,WENR
-0.025283845,0.004484013,0.429874064,145.463652,0,0,0,1,0,0,proCSC,0.539518519,0.254925926,WENR
-0.028638444,0.011767161,0.419853874,114.7709939,0,0,0,1,0,0,proCSC,0.432925926,0.201222222,WENR
-0.005916467,0.011929123,0.388249681,249.1879172,0,0,0,1,0,0,revCSC,0.10362963,0.584537037,WENR
-0.006531791,0.011954965,0.377341851,228.2114525,0,0,0,1,0,0,revCSC,0.0,0.575537037,WENR
-0.018920696,0.002493397,0.407081972,169.9553583,0,0,0,1,0,0,proCSC,0.376222222,0.430388889,WENR
-0.002148235,-0.00894485,0.394109947,222.1747643,0,0,0,1,0,0,TA 1,0.351888889,0.309074074,WENR
0.00053,-0.005494087,0.391098839,180.410738,0,0,0,1,0,0,TA 1,0.129111111,0.328944444,WENR
-0.009820755,-0.001487436,0.403869197,193.6832388,0,0,0,1,0,0,TA 2,0.493962963,0.328037037,WENR
-0.004351796,0.002872546,0.390975617,186.5870502,0,0,0,1,0,0,revCSC,0.061740741,0.376666667,WENR
-0.000693,-0.002161721,0.406414867,238.6339794,0,0,0,1,0,0,TA 1,0.414777778,0.360055556,WENR
-0.00454577,-0.005701444,0.365222792,206.5040146,0,0,0,1,0,0,TA 1,0.12337037,0.360851852,WENR
-0.017093654,0.001589971,0.399389669,205.7237624,0,0,0,1,0,0,proCSC,0.497222222,0.564259259,WENR
-0.023552184,0.007187561,0.399719387,176.0495388,0,0,0,1,0,0,proCSC,0.521296296,0.257962963,WENR
-0.029032736,0.011453023,0.438202122,155.6069308,0,0,0,1,0,0,proCSC,0.604296296,0.224648148,WENR
-0.004833717,0.005984147,0.433176015,194.3649328,0,0,0,1,0,0,TA 2,0.512666667,0.428351852,WENR
-0.007499481,-0.007703894,0.362310597,192.7797888,0,0,0,1,0,0,TA 1,0.110666667,0.3825,WENR
-0.028346571,0.007300928,0.400326558,157.2742066,0,0,0,1,0,0,proCSC,0.547111111,0.146740741,WENR
-0.023516977,-6.32e-05,0.407395289,218.1585187,0,0,0,1,0,0,proCSC,0.54862963,0.260685185,WENR
-0.005508093,0.006254869,0.381820646,189.8230436,0,0,0,1,0,0,revCSC,0.090333333,0.500907407,WENR
-0.007190831,0.000373,0.384249839,207.3910382,0,0,0,1,0,0,TA 2,0.209444444,0.317259259,WENR
-0.025138631,0.004223456,0.450168012,109.5802634,0,0,0,1,0,0,proCSC,0.586222222,0.26612963,WENR
-0.003804751,0.001849384,0.38097536,217.3782665,0,0,0,1,0,0,revCSC,0.475185185,0.384518519,WENR
-0.002662183,-0.007464913,0.392942181,250.444534,0,0,0,1,0,0,TA 1,0.0,0.249407407,WENR
-0.025438846,0.012178339,0.443898488,146.4820865,0,0,0,1,0,0,proCSC,0.603296296,0.269314815,WENR
-0.024609632,0.007344193,0.409756146,184.5173286,0,0,0,1,0,0,proCSC,0.535444444,0.282351852,WENR
-0.006147486,0.012796629,0.356186164,253.6723142,0,0,0,1,0,0,revCSC,0.0,0.501407407,WENR
-0.003436346,-0.006573813,0.36425746,188.3364578,0,0,0,1,0,0,TA 1,0.274259259,0.356851852,WENR
-0.012055586,-0.009249009,0.38014572,183.8684873,0,0,0,1,0,0,CSC,0.345962963,0.118592593,WENR
-0.015011354,-0.003016772,0.409715605,212.2286019,0,0,0,1,0,0,proCSC,0.487111111,0.280648148,WENR
-0.018476177,0.003524896,0.39246441,203.5883353,0,0,0,1,0,0,proCSC,0.500851852,0.5805,WENR
-0.028727633,0.010800468,0.430364032,140.428972,0,0,0,1,0,0,proCSC,0.333444444,0.233444444,WENR
-0.028183758,0.00638428,0.454475017,152.4859219,0,0,0,1,0,0,proCSC,0.427777778,0.233407407,WENR
-0.025121445,0.005107706,0.423060831,201.7732222,0,0,0,1,0,0,proCSC,0.503111111,0.264111111,WENR
-0.002812193,-0.008950351,0.400729747,181.0349397,0,0,0,1,0,0,Early Enterocyte,0.537814815,0.224166667,WENR
-0.021487083,-0.005462542,0.422183858,165.3231241,0,0,0,1,0,0,proCSC,0.572333333,0.233777778,WENR
-0.002174049,-0.005063564,0.368124374,239.069278,0,0,0,1,0,0,TA 1,0.174592593,0.428148148,WENR
-0.004170919,-0.008070844,0.412588677,232.0223686,0,0,0,1,0,0,TA 1,0.0,0.300981481,WENR
-0.004752144,0.011666599,0.356882868,256.0623499,0,0,0,1,0,0,revCSC,0.0,0.494555556,WENR
-0.023344322,0.002202492,0.455121834,197.3134649,0,0,0,1,0,0,proCSC,0.457925926,0.415592593,WENR
-0.006054575,0.007708072,0.408544252,213.6166295,0,0,0,1,0,0,revCSC,0.185518519,0.64612963,WENR
0.001131426,0.000355,0.388074496,176.5916087,0,0,0,1,0,0,revCSC,0.404,0.42687037,WENR
-0.00508511,-0.006979513,0.391631161,239.430658,0,0,0,1,0,0,TA 1,0.0,0.191740741,WENR
